datetime,AT,CZ,IT_CNOR,DK_2,GR,NL,RS,SE_3,IT_NORD,HU,PL,DE_LU,ES,NO_1,BE,HR,IE_SEM,CH,FR
2026-07-13 09:45:00+00:00,61.14,60.8,126.66,60.15,61.04,56.47,49.99,42.84,126.66,60.99,98.73,60.45,63.1,88.05,65.52,61.16,127.625,110.61,63.1
2026-07-13 10:00:00+00:00,77.94,70.43,122.42,64.49,74.12,58.79,50.01,46.93,122.42,74.23,95.96,63.97,69.15,92.48,72.12,74.12,102.285,89.61,69.15
2026-07-13 10:15:00+00:00,73.05,61.86,130.0,53.17,67.39,42.7,50.01,39.2,130.0,67.54,98.26,52.2,61.07,90.86,66.61,67.45,102.285,89.61,61.07
2026-07-13 10:30:00+00:00,72.17,57.6,127.42,55.18,64.83,31.43,50.01,39.26,127.42,65.0,98.27,45.01,57.34,90.96,65.29,64.93,102.285,89.61,57.34
2026-07-13 10:45:00+00:00,78.25,58.44,128.63,62.0,68.26,23.08,50.01,41.32,128.63,68.5,98.26,41.31,57.93,91.55,68.6,68.4,102.285,89.61,57.93
2026-07-13 11:00:00+00:00,82.54,60.0,129.3,57.59,71.36,29.26,50.0,42.35,129.3,71.6,97.34,40.45,53.19,91.7,57.02,71.6,98.45,89.01,53.19
2026-07-13 11:15:00+00:00,91.58,61.95,126.07,59.08,80.01,23.29,50.0,43.5,126.07,79.14,98.26,34.67,50.2,92.27,53.54,83.27,98.45,89.01,50.2
2026-07-13 11:30:00+00:00,88.56,59.15,130.39,52.41,73.92,14.8,50.0,39.0,130.39,74.23,98.95,33.63,52.94,91.41,59.82,74.23,98.45,89.01,52.94
2026-07-13 11:45:00+00:00,97.58,57.85,134.64,56.64,78.88,0.01,50.0,41.58,134.64,78.9,98.32,22.85,47.58,91.32,55.64,80.31,98.45,89.01,47.58
2026-07-13 12:00:00+00:00,88.17,59.24,137.76,53.32,73.51,6.83,52.0,44.25,137.76,73.83,97.27,34.08,58.32,91.54,68.75,73.68,95.64,87.0,58.32
2026-07-13 12:15:00+00:00,101.01,65.32,138.69,60.17,83.15,7.24,52.0,45.14,138.69,83.51,96.42,34.23,60.0,91.84,69.95,83.51,95.64,87.0,60.0
2026-07-13 12:30:00+00:00,94.54,65.78,136.92,57.67,80.01,11.26,52.0,45.77,136.92,80.3,96.89,40.72,66.33,91.84,77.75,80.26,95.64,87.0,66.33
2026-07-13 12:45:00+00:00,96.05,68.84,140.69,61.2,82.38,20.77,52.0,45.83,140.69,82.65,97.34,45.12,67.15,93.39,76.4,82.65,95.64,87.0,67.15
2026-07-13 13:00:00+00:00,79.38,60.9,129.22,49.95,69.76,18.63,75.08,42.39,129.22,70.16,97.34,45.0,65.75,90.82,80.72,70.38,96.5,111.31,65.75
2026-07-13 13:15:00+00:00,85.13,69.45,135.0,58.150002,76.87,40.0,75.08,43.97,135.0,77.28,96.42,56.1,69.56,92.23,78.58,77.2,96.5,111.31,69.56
2026-07-13 13:30:00+00:00,101.04,83.76,140.0,68.370003,92.27,47.23,75.08,51.42,140.0,92.55,97.34,68.79,70.0,94.2,90.64,93.14,96.5,111.31,70.0
2026-07-13 13:45:00+00:00,116.92,100.5,140.0,85.010002,108.93,61.5,75.08,58.5,140.0,109.02,98.27,86.01,72.96,98.87,103.75,110.28,96.5,111.31,72.96
2026-07-13 14:00:00+00:00,76.71,72.22,155.0,69.69,74.38,66.2,89.99,42.36,155.0,74.52,96.42,68.8,71.24,91.47,72.08,74.42,98.44,117.0,71.24
2026-07-13 14:15:00+00:00,94.96,93.28,172.84,91.769997,94.22,89.22,89.99,50.02,172.84,94.2,95.45,91.85,74.35,95.5,91.85,94.43,98.44,117.0,87.38
2026-07-13 14:30:00+00:00,111.2,102.51,152.18,95.910004,106.86,87.97,89.99,57.66,152.18,107.03,101.73,95.69,75.11,100.37,101.8,107.19,98.44,117.0,95.0
2026-07-13 14:45:00+00:00,142.1,122.74,159.98,99.910004,132.92,92.45,89.99,64.47,159.98,133.17,121.07,107.46,80.0,103.05,117.83,134.11,98.44,117.0,107.46
2026-07-13 15:00:00+00:00,105.46,101.71,149.26,106.459999,103.91,93.14,129.95,67.63,149.26,103.86,101.25,98.37,85.17,102.88,97.54,104.44,114.71,125.46,86.42
2026-07-13 15:15:00+00:00,127.2,121.13,169.92,118.839996,124.6,107.78,129.95,75.99,169.92,124.57,120.41,115.87,87.55,106.0,115.87,125.33,114.71,125.46,101.48
2026-07-13 15:30:00+00:00,150.98,141.14,172.84,133.53,149.36,122.88,129.95,83.07,172.84,149.02,137.98,132.69,87.68,112.52,131.87,150.24,114.71,125.46,112.3
2026-07-13 15:45:00+00:00,159.98,149.1,159.98,137.18,156.77,131.22,129.95,84.88,159.98,156.59,147.99,139.18,88.63,115.27,141.51,158.6,114.71,125.46,132.22
2026-07-13 16:00:00+00:00,140.41,132.56,140.41,129.18,137.15,116.43,136.0,82.1,140.41,137.07,131.48,125.68,88.88,113.65,111.13,138.15,130.91,142.3,89.97
2026-07-13 16:15:00+00:00,150.54,144.08,150.54,140.289993,148.5,120.44,136.0,88.11,150.54,148.28,143.1,137.75,91.0,119.49,112.78,149.85,130.91,142.3,91.0
2026-07-13 16:30:00+00:00,172.84,156.87,172.84,144.910004,165.54,126.17,136.0,90.0,172.84,165.72,154.8,144.06,99.48,121.86,140.5,166.66,130.91,142.3,124.97
2026-07-13 16:45:00+00:00,180.0,164.81,180.0,151.410004,173.14,136.52,136.0,92.12,180.0,173.26,162.82,152.51,110.0,123.65,152.63,174.34,130.91,142.3,134.26
2026-07-13 17:00:00+00:00,156.76,152.85,179.69,150.429993,155.14,121.54,174.0,90.92,179.69,155.43,152.55,149.92,99.0,124.51,122.3,154.76,160.115,177.4,137.62
2026-07-13 17:15:00+00:00,166.29,158.59,176.74,155.720001,155.14,147.12,174.0,94.81,176.74,163.55,158.02,153.0,120.0,127.28,142.65,162.91,160.115,177.4,142.11
2026-07-13 17:30:00+00:00,189.2,175.81,189.2,166.199997,149.02,153.58,174.0,94.77,189.2,184.43,174.82,166.0,142.88,128.54,144.13,183.13,160.115,177.4,142.88
2026-07-13 17:45:00+00:00,198.25,196.81,198.25,195.270004,133.35,170.33,174.0,93.92,198.25,197.74,196.68,194.93,156.42,128.79,155.05,195.95,160.115,177.4,156.42
2026-07-13 18:00:00+00:00,177.58,182.57,185.13,184.649994,121.39,154.36,189.84,105.05,185.13,179.33,182.82,184.53,126.04,131.17,130.82,176.8,166.88,190.0,126.04
2026-07-13 18:15:00+00:00,180.82,183.81,189.5,185.05,125.03,166.93,189.84,105.46,189.5,181.86,183.95,184.98,150.0,131.13,152.86,180.35,166.88,190.0,150.0
2026-07-13 18:30:00+00:00,180.0,181.56,180.0,182.15,132.49,177.16,189.84,104.6,180.0,180.5,181.61,182.22,162.0,131.15,168.88,179.66,166.88,190.0,162.0
2026-07-13 18:45:00+00:00,179.84,180.14,190.01,180.25,155.14,179.29,189.84,104.79,190.01,179.93,180.15,180.26,176.38,131.24,177.7,179.77,166.88,190.0,176.38
2026-07-13 19:00:00+00:00,180.31,181.13,180.0,181.449997,155.14,178.8,181.49,107.36,180.0,180.56,181.17,181.44,170.54,129.96,174.32,180.11,168.445,176.4,170.54
2026-07-13 19:15:00+00:00,176.89,177.3,176.74,177.460007,152.95,176.15,181.49,101.36,176.74,177.01,177.31,177.45,190.64,129.92,173.95,176.79,168.445,176.4,172.09
2026-07-13 19:30:00+00:00,163.0,163.0,172.84,163.01,155.14,163.0,181.49,94.99,172.84,163.0,163.0,163.0,203.51,129.67,163.0,163.0,168.445,176.4,163.0
2026-07-13 19:45:00+00:00,153.31,153.31,167.79,153.32,153.31,153.31,181.49,89.81,167.79,153.31,153.31,153.31,217.57,125.26,153.31,153.31,168.445,176.4,153.31
2026-07-13 20:00:00+00:00,172.84,172.84,172.84,172.84,155.14,172.84,169.31,101.61,172.84,172.84,172.84,172.84,220.0,127.15,172.84,172.84,171.35,162.87,172.84
2026-07-13 20:15:00+00:00,155.98,155.98,164.92,155.99,155.14,155.98,169.31,91.9,164.92,155.98,155.98,155.98,211.02,125.44,155.98,155.98,171.35,162.87,155.98
2026-07-13 20:30:00+00:00,157.0,157.0,159.05,157.01,157.0,157.0,169.31,86.43,159.05,157.0,157.0,157.0,200.0,124.49,157.0,157.0,171.35,162.87,157.0
2026-07-13 20:45:00+00:00,150.47,150.47,150.47,151.34,150.47,150.47,169.31,83.52,150.47,150.47,150.47,150.47,190.64,123.49,150.47,150.47,171.35,162.87,150.47
2026-07-13 21:00:00+00:00,161.27,154.98,161.27,148.309998,159.54,149.64,147.04,86.51,161.27,160.04,154.51,149.9,195.52,122.84,149.88,158.83,159.54,146.87,150.61
2026-07-13 21:15:00+00:00,152.94,148.33,153.3,146.009995,151.54,144.4,147.04,83.85,153.3,151.88,147.95,144.58,187.92,120.39,144.57,151.09,159.54,146.87,145.11
2026-07-13 21:30:00+00:00,146.03,144.3,146.26,142.919998,145.15,142.74,147.04,80.93,146.26,145.21,144.03,142.81,176.66,118.52,142.8,145.18,159.54,146.87,143.01
2026-07-13 21:45:00+00:00,138.99,138.99,140.4,141.550003,138.99,138.99,147.04,78.83,140.4,138.99,138.99,138.99,165.99,117.29,138.99,138.99,159.54,146.87,138.99
2026-07-13 22:00:00+00:00,154.99,151.54,154.99,148.55,153.32,148.15,123.0,80.1,154.99,153.41,150.95,148.37,160.01,122.75,148.29,153.37,150.445,141.66,148.73
2026-07-13 22:15:00+00:00,147.86,144.39,158.0,142.759995,146.18,140.99,123.0,78.93,158.0,146.27,143.8,141.21,160.0,119.47,141.13,146.23,150.445,141.66,141.57
2026-07-13 22:30:00+00:00,140.01,138.48,151.61,139.55,139.27,136.97,123.0,75.84,151.61,139.31,138.22,137.07,158.65,116.78,137.04,139.29,150.445,141.66,137.23
2026-07-13 22:45:00+00:00,131.91,131.91,147.0,134.34,131.91,131.91,123.0,74.82,147.0,131.91,131.91,131.91,158.65,116.61,131.91,131.91,150.445,141.66,131.91
2026-07-13 23:00:00+00:00,138.79,138.79,161.68,138.8,138.79,138.79,114.92,77.61,161.68,138.79,138.79,138.79,158.65,116.53,138.79,138.79,139.305,137.2,138.79
2026-07-13 23:15:00+00:00,134.5,134.5,148.96,134.51,134.5,134.5,114.92,72.46,148.96,134.5,134.5,134.5,156.65,115.85,134.5,134.5,139.305,137.2,134.5
2026-07-13 23:30:00+00:00,132.99,132.99,149.46,133.0,132.99,132.99,114.92,70.2,149.46,132.99,132.99,132.99,156.65,115.56,132.99,132.99,139.305,137.2,132.99
2026-07-13 23:45:00+00:00,129.27,129.27,157.0,129.27,129.27,129.27,114.92,67.46,157.0,129.27,129.27,129.27,157.29,115.15,129.27,129.27,139.305,137.2,129.27
2026-07-14 00:00:00+00:00,129.55,129.55,145.0,129.55,129.55,129.55,102.99,68.88,145.0,129.55,129.55,129.55,158.01,113.27,129.55,129.55,134.14,132.2,129.55
2026-07-14 00:15:00+00:00,126.71,126.71,145.0,126.72,126.71,126.71,102.99,66.06,145.0,126.71,126.71,126.71,157.21,113.17,126.71,126.71,134.14,132.2,126.71
2026-07-14 00:30:00+00:00,127.44,127.44,145.0,127.449997,127.44,127.44,102.99,65.28,145.0,127.44,127.44,127.44,155.65,113.14,127.44,127.44,134.14,132.2,127.44
2026-07-14 00:45:00+00:00,125.7,125.7,140.0,125.71,125.7,125.7,102.99,63.56,140.0,125.7,125.7,125.7,154.0,113.1,125.7,125.7,134.14,132.2,125.7
2026-07-14 01:00:00+00:00,128.0,128.0,137.5,128.01,128.0,128.0,75.86,66.36,137.5,128.0,128.0,128.0,156.65,112.47,128.0,128.0,133.605,134.0,128.0
2026-07-14 01:15:00+00:00,127.28,127.28,136.31,127.279999,127.28,127.28,75.86,65.11,136.31,127.28,127.28,127.28,155.0,112.38,127.28,127.28,133.605,134.0,127.28
2026-07-14 01:30:00+00:00,127.09,127.09,135.0,127.089996,127.09,127.09,75.86,64.78,135.0,127.09,127.09,127.09,154.65,112.32,127.09,127.09,133.605,134.0,127.09
2026-07-14 01:45:00+00:00,126.5,126.5,137.59,126.5,126.5,126.5,75.86,63.76,137.59,126.5,126.5,126.5,153.99,112.31,126.5,126.5,133.605,134.0,126.5
2026-07-14 02:00:00+00:00,125.62,125.62,138.68,125.620003,125.62,125.62,77.95,61.26,138.68,125.62,125.62,125.62,153.65,112.17,125.62,125.62,132.65,133.47,125.62
2026-07-14 02:15:00+00:00,125.87,125.87,138.47,125.88,125.87,125.87,77.95,61.42,138.47,125.87,125.87,125.87,153.65,112.26,125.87,125.87,132.65,133.47,125.87
2026-07-14 02:30:00+00:00,128.23,128.23,138.91,128.23,128.23,128.23,77.95,63.45,138.91,128.23,128.23,128.23,153.65,112.47,128.23,128.23,132.65,133.47,128.23
2026-07-14 02:45:00+00:00,130.88,130.88,138.9,129.67,130.88,130.88,77.95,64.74,138.9,130.88,130.88,130.88,153.65,112.66,130.88,130.88,132.65,133.47,130.88
2026-07-14 03:00:00+00:00,130.27,130.27,135.0,131.49,130.27,130.27,85.43,63.55,135.0,130.27,130.27,130.27,154.0,113.37,130.27,130.27,136.225,140.0,130.27
2026-07-14 03:15:00+00:00,133.28,133.28,133.28,133.29,133.28,133.28,85.43,65.23,133.28,133.28,133.28,133.28,153.65,113.68,133.28,133.28,136.225,140.0,133.28
2026-07-14 03:30:00+00:00,136.93,136.93,136.93,136.94,136.93,136.93,85.43,69.2,136.93,136.93,136.93,136.93,155.0,114.73,136.93,136.93,136.225,140.0,136.93
2026-07-14 03:45:00+00:00,139.6,139.6,139.6,142.17,139.6,139.6,85.43,74.92,139.6,139.6,139.6,139.6,157.75,115.81,139.6,139.6,136.225,140.0,139.6
2026-07-14 04:00:00+00:00,147.01,145.84,147.01,142.59,146.27,142.86,84.0,72.19,147.01,146.47,145.77,144.85,155.65,122.94,139.35,145.84,137.67,156.01,132.67
2026-07-14 04:15:00+00:00,156.0,148.25,156.0,143.639999,152.25,139.95,84.0,73.11,156.0,152.65,147.72,142.87,158.65,123.81,134.81,151.7,137.67,156.01,125.14
2026-07-14 04:30:00+00:00,153.4,150.66,153.4,149.01,151.84,145.42,84.0,74.79,153.4,152.16,150.48,148.51,160.01,124.91,140.0,151.2,137.67,156.01,129.69
2026-07-14 04:45:00+00:00,151.24,148.87,152.96,147.44,149.88,144.2,84.0,76.97,152.96,150.17,148.71,146.99,160.15,124.32,139.31,149.3,137.67,156.01,130.0
2026-07-14 05:00:00+00:00,151.2,151.2,160.7,153.91,139.99,148.41,65.01,74.24,160.7,146.0,151.0,153.8,161.65,127.27,139.11,122.4,149.825,158.8,120.59
2026-07-14 05:15:00+00:00,148.76,148.74,162.74,151.8,125.65,143.8,65.01,74.99,162.74,141.91,148.18,152.35,161.65,127.27,143.8,106.85,149.825,158.8,126.3
2026-07-14 05:30:00+00:00,148.58,148.58,168.87,153.300003,110.0,141.53,65.01,75.82,168.87,138.93,147.99,154.96,160.01,126.9,144.48,86.16,149.825,158.8,118.46
2026-07-14 05:45:00+00:00,144.23,139.7,162.74,146.18,110.0,137.9,65.01,78.84,162.74,133.53,140.54,147.95,154.0,126.0,138.25,86.86,149.825,158.8,117.05
2026-07-14 06:00:00+00:00,148.37,148.37,162.74,147.32,113.61,148.37,53.94,76.22,162.74,148.37,120.69,148.37,151.99,125.84,148.37,148.37,167.975,142.2,148.37
2026-07-14 06:15:00+00:00,141.6,141.14,171.29,140.020004,15.33,138.64,53.94,75.92,171.29,141.44,133.48,140.6,144.46,123.85,138.16,141.7,167.975,142.2,134.18
2026-07-14 06:30:00+00:00,132.37,132.27,160.83,133.660004,106.76,131.7,53.94,74.1,160.83,132.33,132.25,132.15,136.51,119.17,131.45,132.39,167.975,142.2,130.55
2026-07-14 06:45:00+00:00,124.49,125.82,148.96,123.830002,26.28,120.92,53.94,65.62,148.96,108.98,121.47,121.56,120.0,115.36,120.58,77.25,167.975,142.2,120.0
2026-07-14 07:00:00+00:00,137.32,138.12,162.74,133.67,75.0,134.58,90.05,71.67,162.74,127.91,135.28,135.28,137.9,118.17,135.0,106.7,172.25,132.7,134.0
2026-07-14 07:15:00+00:00,127.28,128.32,160.37,124.86,52.5,124.66,90.05,71.15,160.37,116.01,124.92,125.01,124.0,113.88,124.53,90.52,172.25,132.7,124.0
2026-07-14 07:30:00+00:00,120.27,121.32,143.81,116.58,19.09,115.13,90.05,66.64,143.81,104.91,116.65,116.41,110.0,111.22,114.13,70.65,172.25,132.7,110.0
2026-07-14 07:45:00+00:00,116.21,116.64,133.08,111.739998,12.78,108.06,90.05,62.89,133.08,100.3,111.75,110.87,95.57,109.44,105.81,65.7,172.25,132.7,95.57
2026-07-14 08:00:00+00:00,127.97,127.95,130.91,120.78,51.54,118.22,90.02,68.68,130.91,116.12,124.25,123.34,112.0,110.96,121.91,90.99,147.875,119.23,112.0
2026-07-14 08:15:00+00:00,111.1,111.83,138.23,108.91,21.2,104.52,90.02,63.1,138.23,97.4,107.63,107.29,101.44,106.62,106.43,67.36,147.875,119.23,101.44
2026-07-14 08:30:00+00:00,108.22,107.64,141.0,103.39,52.9,97.59,90.02,59.55,141.0,99.46,104.86,103.67,90.0,104.14,102.04,81.62,147.875,119.23,90.0
2026-07-14 08:45:00+00:00,99.33,99.64,137.3,95.56,26.0,92.15,90.02,50.33,137.3,88.07,96.16,95.61,88.07,101.14,94.61,63.74,147.875,119.23,88.07
2026-07-14 09:00:00+00:00,106.06,105.59,143.0,101.3,52.26,95.49,90.0,60.39,143.0,97.52,102.75,101.59,88.2,102.63,100.34,79.57,130.455,117.09,88.2
2026-07-14 09:15:00+00:00,103.68,103.4,138.23,96.89,15.33,85.8,90.0,51.51,138.23,89.79,98.81,97.38,87.55,99.03,102.25,59.99,130.455,117.09,87.55
2026-07-14 09:30:00+00:00,105.6,102.63,143.64,92.12,27.82,58.23,90.0,50.3,143.64,92.39,97.92,94.0,85.0,93.5,119.72,67.83,130.455,117.09,85.0
2026-07-14 09:45:00+00:00,89.65,83.58,142.24,70.28,53.39,10.0,90.0,36.81,142.24,81.77,80.19,73.78,75.1,84.04,128.11,73.21,130.455,117.09,75.1
2026-07-14 10:00:00+00:00,92.11,88.54,142.64,80.209999,65.22,42.5,81.01,41.67,142.64,86.61,86.22,82.29,84.0,81.25,116.19,79.48,123.4,106.45,84.0
2026-07-14 10:15:00+00:00,76.84,71.7,142.26,63.709999,75.0,24.4,81.01,37.12,142.26,74.56,70.46,65.78,75.1,78.9,104.65,76.45,123.4,106.45,75.1
2026-07-14 10:30:00+00:00,84.68,70.79,139.13,57.04,75.0,20.7,81.01,34.65,139.13,77.31,68.28,58.1,74.8,76.44,97.21,77.41,123.4,106.45,74.8
2026-07-14 10:45:00+00:00,100.09,73.09,143.19,49.66,86.15,7.4,81.01,33.83,143.19,86.37,68.85,50.0,72.96,76.73,96.57,87.12,123.4,106.45,72.96
2026-07-14 11:00:00+00:00,103.89,78.88,144.94,54.49,76.2,0.0,76.99,35.45,144.94,89.02,73.97,55.72,71.75,73.34,109.3,85.36,119.525,107.5,71.75
2026-07-14 11:15:00+00:00,99.25,75.51,142.3,52.77,82.63,0.0,76.99,34.32,142.3,86.64,71.31,54.04,69.69,73.88,106.08,86.64,119.525,107.5,69.69
2026-07-14 11:30:00+00:00,100.31,75.01,138.21,51.400002,87.77,-0.01,76.99,33.74,138.21,87.69,70.84,52.53,63.13,75.03,101.07,89.45,119.525,107.5,63.13
2026-07-14 11:45:00+00:00,86.55,64.23,146.58,44.1,75.01,-0.01,76.99,30.03,146.58,74.79,60.6,45.01,60.44,73.54,89.56,77.09,119.525,107.5,60.44
2026-07-14 12:00:00+00:00,77.64,62.32,142.76,48.639999,70.24,0.0,90.0,32.43,142.76,70.06,59.64,48.17,67.07,72.33,96.7,71.63,113.1,108.3,67.07
2026-07-14 12:15:00+00:00,96.79,75.26,142.85,53.57,75.05,0.0,90.0,33.22,142.85,84.41,71.05,55.0,65.99,72.88,105.6,82.5,113.1,108.3,65.99
2026-07-14 12:30:00+00:00,108.33,82.96,148.23,58.38,95.0,0.0,90.0,36.67,148.23,95.65,78.66,59.89,65.84,76.88,112.3,97.63,113.1,108.3,65.84
2026-07-14 12:45:00+00:00,133.29,99.45,143.0,62.96,95.01,0.0,90.0,39.75,143.0,113.2,92.83,67.86,65.5,80.43,123.1,108.45,113.1,108.3,65.5
2026-07-14 13:00:00+00:00,63.99,59.64,136.16,57.74,62.67,5.0,90.03,35.1,136.16,62.17,80.02,54.18,64.67,77.04,99.26,64.43,110.325,117.69,64.67
2026-07-14 13:15:00+00:00,109.14,85.64,141.0,61.16,95.0,18.81,90.03,37.88,141.0,97.51,87.83,64.87,60.44,80.31,100.99,99.45,110.325,117.69,60.44
2026-07-14 13:30:00+00:00,134.69,103.01,141.0,74.49,25.0,25.0,90.03,39.8,141.0,118.98,98.25,75.37,60.44,82.68,110.39,121.23,110.325,117.69,60.44
2026-07-14 13:45:00+00:00,134.89,108.74,150.0,84.519997,113.64,40.93,90.03,42.27,150.0,122.06,104.74,85.58,62.11,85.05,111.92,124.47,110.325,117.69,62.11
2026-07-14 14:00:00+00:00,99.6,82.78,135.0,69.639999,91.19,52.71,108.07,42.74,135.0,91.35,98.4,69.4,65.0,90.32,79.56,91.92,116.01,122.4,65.0
2026-07-14 14:15:00+00:00,122.95,106.06,150.53,91.43,115.0,67.8,108.07,48.28,150.53,114.91,104.02,91.8,70.74,96.6,99.89,116.48,116.01,122.4,70.74
2026-07-14 14:30:00+00:00,129.59,115.82,148.0,103.919998,123.09,84.37,108.07,57.87,148.0,123.03,114.16,104.3,74.15,101.76,106.54,124.27,116.01,122.4,83.48
2026-07-14 14:45:00+00:00,145.85,125.62,148.18,110.419998,140.3,80.1,108.07,62.91,148.18,139.87,123.4,107.53,75.31,104.75,116.67,145.71,116.01,122.4,98.18
2026-07-14 15:00:00+00:00,122.26,114.0,131.91,105.58,123.62,94.46,105.61,60.13,131.91,122.26,113.18,105.48,84.0,105.27,106.8,128.36,126.97,139.9,93.0
2026-07-14 15:15:00+00:00,130.95,120.35,143.0,110.67,132.6,94.71,105.61,62.73,143.0,130.95,119.41,109.99,87.1,106.43,117.02,138.43,126.97,139.9,109.99
2026-07-14 15:30:00+00:00,157.02,138.26,157.02,123.33,152.07,100.0,105.61,70.05,157.02,151.87,135.45,124.12,87.55,111.55,135.14,154.7,126.97,139.9,124.12
2026-07-14 15:45:00+00:00,166.96,145.57,167.17,128.860001,165.12,109.2,105.61,73.46,167.17,165.63,137.81,130.17,87.68,114.75,137.13,165.63,126.97,139.9,120.79
2026-07-14 16:00:00+00:00,127.9,127.47,142.39,126.019997,135.34,120.2,145.0,69.94,142.39,138.8,127.88,123.56,71.99,112.49,123.56,138.8,138.52,144.99,121.99
2026-07-14 16:15:00+00:00,165.43,146.51,165.43,131.37,161.77,104.79,145.0,71.68,165.43,171.6,145.58,131.59,85.0,116.5,131.59,163.1,138.52,144.99,118.82
2026-07-14 16:30:00+00:00,171.94,158.15,172.84,142.0,178.85,102.25,145.0,75.92,172.84,238.8,161.66,142.04,87.85,122.36,140.0,169.73,138.52,144.99,137.05
2026-07-14 16:45:00+00:00,169.98,169.98,177.38,156.589996,194.78,115.23,145.0,76.58,177.38,317.82,179.7,156.0,88.63,123.52,149.39,173.13,138.52,144.99,149.39
2026-07-14 17:00:00+00:00,172.84,156.45,172.84,144.320007,168.41,117.89,169.91,76.08,172.84,168.21,155.08,143.92,88.2,127.28,142.98,170.51,168.175,174.1,125.37
2026-07-14 17:15:00+00:00,176.74,164.33,176.74,152.539993,174.61,135.03,169.91,80.37,176.74,174.58,169.34,152.08,100.3,131.99,155.0,175.41,168.175,174.1,146.28
2026-07-14 17:30:00+00:00,182.31,173.53,181.63,162.740005,182.18,157.21,169.91,83.81,181.63,182.31,183.64,161.92,126.0,136.97,161.92,181.81,168.175,174.1,161.92
2026-07-14 17:45:00+00:00,199.75,186.11,192.0,178.62,193.1,160.1,169.91,88.49,192.0,193.55,185.23,178.1,141.3,137.72,156.38,192.86,168.175,174.1,168.62
2026-07-14 18:00:00+00:00,176.74,177.67,176.74,176.25,177.03,126.37,180.94,90.42,176.74,177.11,177.49,177.95,123.5,131.36,150.22,176.78,185.245,186.44,167.05
2026-07-14 18:15:00+00:00,179.15,180.69,178.77,183.26,179.53,154.52,180.94,90.09,178.77,179.71,180.84,181.72,144.71,131.21,148.48,178.95,185.245,186.44,166.12
2026-07-14 18:30:00+00:00,183.97,184.43,180.0,187.76,184.08,176.47,180.94,90.23,180.0,184.13,184.48,184.75,163.15,131.15,174.63,183.9,185.245,186.44,180.0
2026-07-14 18:45:00+00:00,184.89,185.33,180.0,188.72,174.86,182.76,180.94,89.99,180.0,185.03,185.35,185.5,175.01,131.17,180.58,184.78,185.245,186.44,180.0
2026-07-14 19:00:00+00:00,179.55,180.6,174.24,181.05,179.74,174.45,173.95,90.36,174.24,179.87,180.65,180.96,167.79,131.92,169.18,179.29,198.925,179.04,167.79
2026-07-14 19:15:00+00:00,174.32,174.32,174.32,174.31,174.32,174.32,173.95,86.47,174.32,174.32,174.32,174.32,174.32,131.92,174.32,174.32,198.925,179.04,174.32
2026-07-14 19:30:00+00:00,174.02,174.02,174.02,174.01,174.02,174.02,173.95,85.25,174.02,174.02,174.02,174.02,174.02,131.84,174.02,174.02,198.925,179.04,174.02
2026-07-14 19:45:00+00:00,171.96,171.96,171.96,171.949997,171.96,171.96,173.95,83.39,171.96,171.96,171.96,171.96,173.08,130.95,171.96,171.96,198.925,179.04,171.96
2026-07-14 20:00:00+00:00,178.44,178.44,178.44,178.429993,178.44,178.44,155.87,86.0,178.44,178.44,178.44,178.44,178.44,129.57,178.44,178.44,188.39,165.0,178.44
2026-07-14 20:15:00+00:00,170.58,170.58,170.58,170.570007,170.58,170.58,155.87,82.53,170.58,170.58,170.58,170.58,173.08,128.96,170.58,170.58,188.39,165.0,170.58
2026-07-14 20:30:00+00:00,167.11,167.11,167.11,167.100006,167.11,167.11,155.87,81.16,167.11,167.11,167.11,167.11,171.05,128.49,167.11,167.11,188.39,165.0,167.11
2026-07-14 20:45:00+00:00,158.93,158.93,158.93,158.929993,158.93,158.93,155.87,77.84,158.93,158.93,158.93,158.93,167.23,127.69,158.93,158.93,188.39,165.0,158.93
2026-07-14 21:00:00+00:00,158.51,158.51,158.51,158.5,158.51,158.51,165.02,79.31,158.51,158.51,158.51,158.51,165.6,127.0,158.51,158.51,186.615,150.17,158.51
2026-07-14 21:15:00+00:00,153.0,153.0,153.0,153.0,153.0,153.0,165.02,75.25,153.0,153.0,153.0,153.0,163.65,126.44,153.0,153.0,186.615,150.17,153.0
2026-07-14 21:30:00+00:00,150.31,150.31,150.31,150.31,150.31,150.31,165.02,72.46,150.31,150.31,150.31,150.31,163.65,125.61,150.31,150.31,186.615,150.17,150.31
2026-07-14 21:45:00+00:00,144.26,144.26,144.26,144.270004,144.26,144.26,165.02,71.86,144.26,144.26,144.26,144.26,162.19,125.12,144.26,144.26,186.615,150.17,144.26
2026-07-14 22:00:00+00:00,158.34,158.34,158.34,158.35,158.34,158.34,145.03,84.08,158.34,158.34,158.34,158.34,166.12,131.47,158.34,158.34,188.17,154.0,158.34
2026-07-14 22:15:00+00:00,154.5,154.5,154.5,154.5,154.5,154.5,145.03,83.59,154.5,154.5,154.5,154.5,164.62,130.91,154.5,154.5,188.17,154.0,154.5
2026-07-14 22:30:00+00:00,153.81,154.17,154.0,154.32,153.92,148.54,145.03,83.03,154.0,153.95,154.19,154.43,162.62,129.99,147.37,153.79,188.17,154.0,151.0
2026-07-14 22:45:00+00:00,146.32,146.6,146.32,146.72,146.41,142.29,145.03,81.5,146.32,146.43,146.61,146.8,159.62,127.79,141.39,146.31,188.17,154.0,144.17
